AS_OF_DATE,CUSTOMER_ID,ACCOUNT_ID,SEGMENT,BUCKET,OUTSTANDING,INSTALMENT,EIR,REMAINING_TERM
2019-11-30,00000000576016,611290693,HU,0,463247.57999999996,12658.88,0.03971036,40.0
2019-11-30,00000000576026,611290694,CU,0,601631.7,11669.16,0.06752806,62.0
2019-11-30,00000000575619,611290695,HU,0,448268.8,7286.92,0.06252205,74.0
2019-11-30,00000000575307,611290696,CU,4,546359.88,9815.89,0.09395039000000001,63.0
2019-11-30,00000000575322,611290697,CU,0,622928.99,11405.61,0.10424662,75.0
2019-11-30,00000000573266,611290698,HU,1,381483.66000000003,7493.46,0.08808328,62.0
2019-11-30,00000000573289,611290699,HU,0,404869.46,12242.99,0.09241767,38.0
2019-11-30,00000000573697,611290700,CU,0,516870.87000000005,10235.51,0.08385812,62.0
2019-11-30,00000000574140,611290701,HU,0,320135.91,5760.75,0.09374456,74.0
2019-11-30,00000000575164,611290703,HU,0,648857.6,18024.3,7.690000000000001e-06,39.0
2019-11-30,00000000575991,611290704,HU,0,316388.39,5608.41,0.09374456,74.0
2019-11-30,00000000569137,611290705,HU,0,410069.16,7194.39,0.09374456,75.0
2019-11-30,00000000570677,611290706,HU,0,408609.13,11776.64,0.05832549,39.0
2019-11-30,00000000573950,611290707,HU,0,409728.6,7703.74,0.10902907,74.0
2019-11-30,00000000575532,611290708,HU,0,938605.0800000001,17171.96,0.05055212,62.0
2019-11-30,00000000575720,611290709,HU,0,429390.37,7167.29,0.07211801999999999,74.0
2019-11-30,00000000575963,611290711,HU,0,369504.87,6395.33,0.08387082,74.0
2019-11-30,00000000575409,611290712,HU,0,369049.47,6064.49,0.06237247,73.0
2019-11-30,00000000575708,611290713,CU,4,537964.63,8662.62,0.09942382999999999,74.0
2019-11-30,00000000574960,611290714,HU,0,370178.57999999996,6497.2,0.08882996,75.0
2019-11-30,00000000576199,611290715,HU,0,861772.59,24136.45,0.03990939,38.0
2019-11-30,00000000574560,611290716,CU,0,442467.39,7531.78,0.07802693,75.0
2019-11-30,00000000576205,611290717,CU,0,624485.46,10867.29,0.08718192999999999,74.0
2019-11-30,00000000568726,611290718,CU,0,646629.32,10739.25,0.07041746,74.0
2019-11-30,00000000570644,611290719,HU,0,431131.39,8207.48,0.06665604,62.0
2019-11-30,00000000576396,611290721,HU,0,479052.19,8460.75,0.09618560000000001,75.0
2019-11-30,00000000575969,611290723,CU,0,517849.66000000003,12301.87,0.08552132999999999,50.0
2019-11-30,00000000575146,611290724,CU,0,459722.62,9103.74,0.08385812,62.0
2019-11-30,00000000574629,611290725,HU,0,615047.72,16671.03,0.01917431,38.0
2019-11-30,00000000568911,611290726,HU,0,350608.48000000004,7012.15,0.08808328,62.0
2019-11-30,00000000574888,611290727,HU,0,428672.82,17208.41,0.04024375,26.0
2019-11-30,00000000575704,611290729,HU,0,594387.5599999999,16626.17,0.03990939,38.0
2019-11-30,00000000575911,611290730,HU,0,459969.16,8130.84,0.09292849,74.0
2019-11-30,00000000574346,611290732,HU,0,903702.8700000001,16929.91,0.05390562,61.0
2019-11-30,00000000576212,611290733,HU,0,446758.68000000005,12492.52,0.03971036,38.0
2019-11-30,00000000568292,611290734,CU,0,603127.15,10328.04,0.06596974,75.0
2019-11-30,00000000568640,611290735,HU,1,418826.62,7296.26,0.09211122,75.0
2019-11-30,00000000575669,611290736,HU,0,424563.2,7571.96,0.09618560000000001,74.0
2019-11-30,00000000575971,611290737,HU,0,237146.04,3894.39,0.06078942,74.0
2019-11-30,00000000575956,611290740,HU,0,774852.1599999999,21011.21,0.01915495,38.0
2019-11-30,00000000570005,611290741,HU,0,389359.13,6436.45,0.06871132,74.0
2019-11-30,00000000570135,611290742,CU,0,514237.95,10485.98,0.09395039000000001,63.0
2019-11-30,00000000570987,611290743,HU,0,384509.16,7684.11,0.08724056,62.0
2019-11-30,00000000571042,611290744,HU,0,357792.75,6351.4,0.09374456,74.0
2019-11-30,00000000571464,611290745,HU,0,486959.15,9962.62,0.09727844,62.0
2019-11-30,00000000571566,611290746,CU,0,491966.98,9987.85,0.09395039000000001,62.0
2019-11-30,00000000571871,611290747,HU,1,385539.99,6748.6,0.09374456,75.0
2019-11-30,00000000571999,611290748,HU,0,380551.52,7431.78,0.07789332,62.0
2019-11-30,00000000572086,611290749,HU,2,510295.86,10016.82,0.09727844,62.0
2019-11-30,00000000572331,611290750,HU,0,397718.93999999994,7084.11,0.09374456,75.0
2019-11-30,00000000572460,611290751,HU,1,375328.2,6555.14,0.09374456,74.0
2019-11-30,00000000572512,611290752,HU,0,294477.61,5773.83,0.07960354,62.0
2019-11-30,00000000572993,611290753,HU,0,1041935.96,19093.46,0.05055212,63.0
2019-11-30,00000000573021,611290754,CU,0,271158.86,7136.45,7e-08,38.0
2019-11-30,00000000573042,611290755,HU,1,446798.67,8432.71,0.07703638,63.0
2019-11-30,00000000573063,611290756,CU,0,481631.59,9723.36,0.09060454,63.0
2019-11-30,00000000576070,611290757,HU,0,411461.45999999996,7747.66,0.061220369999999996,63.0
2019-11-30,00000000573070,611290758,HU,0,399131.24000000005,7071.96,0.09374456,74.0
2019-11-30,00000000573145,611290759,HU,1,420384.51999999996,8255.14,0.08808328,62.0
2019-11-30,00000000565132,611290760,HU,0,492192.63999999996,10056.07,0.09727844,62.0
2019-11-30,00000000569924,611290762,CU,0,519216.08,10397.2,0.09395039000000001,63.0
2019-11-30,00000000572392,611290763,CU,0,557548.87,9463.55,0.07802693,74.0
2019-11-30,00000000573670,611290765,HU,1,370499.72000000003,6451.4,0.09374456,74.0
2019-11-30,00000000574973,611290766,HU,0,387600.83,6891.59,0.09374456,75.0
2019-11-30,00000000573689,611290767,HU,0,314805.26,5586.92,0.09374456,74.0
2019-11-30,00000000260705,611290768,HU,0,974300.24,22268.22,0.06693628,50.0
2019-11-30,00000000575418,611290769,HU,0,310754.17,12459.81,0.038041689999999996,27.0
2019-11-30,00000000574151,611290771,CU,0,474016.54,8609.35,0.10264357,74.0
2019-11-30,00000000576452,611290772,HU,0,674971.94,25960.75,0.0688852266280593,26.0
2019-11-30,00000000574237,611290773,HU,0,384871.45,6545.79,0.0788657,74.0
2019-11-30,00000000566537,611290774,HU,0,353097.24000000005,6144.86,0.08718192999999999,74.0
2019-11-30,00000000574249,611290775,HU,2,384926.97,6601.87,0.09374456,74.0
2019-11-30,00000000574321,611290777,HU,0,430092.15,8657.94,0.09060454,62.0
2019-11-30,00000000574404,611290778,HU,0,251092.77,5004.67,0.0863967,62.0
2019-11-30,00000000576294,611290779,CU,0,476090.0,9357.01,0.08045684,62.0
2019-11-30,00000000571967,611290780,CU,4,503494.53,8862.62,0.09227971,62.0
2019-11-30,00000000575060,611290781,HU,0,496445.68,9948.6,0.08892483999999999,62.0
2019-11-30,00000000573183,611290782,HU,0,408883.99,9087.85,0.052623569999999995,50.0
2019-11-30,00000000574410,611290783,CU,2,501312.11,8389.72,0.08470050000000001,74.0
2019-11-30,00000000574644,611290784,CU,1,641710.5599999999,10778.5,0.08053927,74.0
2019-11-30,00000000572162,611290785,CU,0,474437.58,9618.69,0.08555167000000001,62.0
2019-11-30,00000000572282,611290786,CU,1,1035055.55,20682.24,0.10058904,63.0
2019-11-30,00000000563400,611290787,CU,0,486895.0,13909.35,0.05394297,38.0
2019-11-30,00000000571211,611290788,HU,0,415386.04000000004,8433.64,0.09378352,62.0
2019-11-30,00000000574716,611290789,CU,0,552485.53,8912.15,2.1059999999999998e-05,62.0
2019-11-30,00000000574399,611290790,HU,1,377371.74,6969.16,0.0622764,62.0
2019-11-30,00000000574734,611290791,HU,0,406491.74,6784.11,0.07211801999999999,74.0
2019-11-30,00000000575440,611290792,HU,0,445973.63,9081.31,0.09561662,62.0
2019-11-30,00000000575587,611290793,HU,0,346187.21,6587.85,0.06665604,62.0
2019-11-30,00000000575965,611290794,HU,0,357926.91000000003,6276.64,0.08882996,75.0
2019-11-30,00000000574472,611290796,HU,0,410752.82,6793.46,0.06768493,75.0
2019-11-30,00000000575325,611290797,HU,0,932741.8099999999,16728.04,0.04152292,63.0
2019-11-30,00000000575526,611290798,CU,0,493854.88,8967.29,0.10264357,74.0
2019-11-30,00000000547576,611290799,CU,0,674384.12,15788.79,0.07682951,51.0
2019-11-30,00000000575980,611290800,CU,0,581708.8099999999,10527.1,0.10103598,74.0
2019-11-30,00000000576145,611290801,HU,0,418296.76,6932.71,0.06871132,75.0
2019-11-30,00000000576475,611290803,HU,0,475787.56,8635.51,0.09618560000000001,74.0
2019-11-30,00000000576426,611290804,HU,1,387223.69,6583.18,0.08387082,74.0
2019-11-30,00000000576122,611290806,HU,2,466986.83999999997,8119.63,0.09942382999999999,74.0
2019-11-30,00000000575291,611290807,HU,0,414880.82,7271.03,0.08965211000000001,74.0
2019-11-30,00000000576074,611290808,HU,0,398302.52999999997,11435.51,0.03971036,37.0
2019-11-30,00000000576491,611290809,HU,0,278231.94,6320.56,0.06269435,50.0
2019-11-30,00000000567483,611290810,HU,0,359905.93000000005,7222.43,0.08808328,63.0
2019-11-30,00000000575357,611290811,CU,0,495621.0,9814.95,0.08385812,62.0
2019-11-30,00000000551332,611290812,HU,0,453340.43,13335.51,0.037757399999999997,37.0
2019-11-30,00000000571525,611290813,HU,4,401331.01,7271.03,0.08808328,62.0
2019-11-30,00000000576274,611290814,HU,1,337522.31,5907.48,0.09374456,75.0
2019-11-30,00000000575573,611290815,CU,0,277259.18,5377.57,0.08045684,63.0
2019-11-30,00000000575666,611290816,HU,0,458260.87,18712.15,0.01906364,26.0
2019-11-30,00000000574894,611290817,HU,0,602638.62,16335.51,0.01915573,38.0
2019-11-30,00000000050335,611290818,CU,4,818476.19,14186.92,0.07703638,62.0
2019-11-30,00000000569958,611290819,HU,0,450266.4,9128.97,0.09395039000000001,62.0
2019-11-30,00000000573627,611290820,HU,4,454599.47,7427.1,0.08882996,74.0
2019-11-30,00000000576279,611290821,CU,0,878635.66,17626.17,0.08724056,63.0
2019-11-30,00000000576063,611290823,CU,0,580059.77,9509.35,0.0688852266280593,62.0
2019-11-30,00000000572187,611290824,HU,2,394396.68,7585.05,0.08808328,62.0
2019-11-30,00000000575826,611290825,HU,4,471923.18,7484.11,0.09374456,74.0
2019-11-30,00000000571522,611290826,HU,1,461078.88,8704.67,0.07100326,62.0
2019-11-30,00000000575162,611290827,CU,0,559296.8,9081.31,0.0008031099999999999,62.0
2019-11-30,00000000570501,611290828,HU,0,422855.26,7492.52,0.09374456,74.0
2019-11-30,00000000574943,611290829,CU,0,448488.61,9100.0,0.09227971,63.0
2019-11-30,00000000574952,611290831,HU,0,447382.66000000003,7582.24,0.07718683999999999,74.0
2019-11-30,00000000575566,611290832,HU,0,199048.67,5630.84,0.04732539,38.0
2019-11-30,00000000572490,611290833,HU,0,379041.09,6749.53,0.09374456,75.0
2019-11-30,00000000576049,611290834,HU,0,440226.94,11585.05,5.42e-06,39.0
2019-11-30,00000000576296,611290835,HU,0,428661.98,7595.33,0.09374456,74.0
2019-11-30,00000000573381,611290836,CU,0,462265.97,8359.81,0.10103598,74.0
2019-11-30,00000000575013,611290838,HU,0,797629.6,21618.69,0.01915783,38.0
2019-11-30,00000000568250,611290839,HU,0,836977.82,13607.48,0.05730626,74.0
2019-11-30,00000000576168,611290840,HU,0,461139.81,9041.12,0.07960354,62.0
2019-11-30,00000000576131,611290841,HU,1,304414.63,5969.16,0.0863967,62.0
2019-11-30,00000000575966,611290842,CU,0,463054.32,7914.02,0.07970314,74.0
2019-11-30,00000000575716,611290844,HU,0,392266.59,7071.96,0.09374456,74.0
2019-11-30,00000000575522,611290845,HU,0,333614.06,8779.44,7.99e-06,38.0
2019-11-30,00000000575410,611290847,HU,0,652002.15,14000.93,0.03426341,51.0
2019-11-30,00000000076497,611290848,HU,0,814903.5700000001,18800.0,0.07156248999999999,50.0
2019-11-30,00000000572276,611290849,HU,0,401433.45999999996,8031.78,0.08808328,62.0
2019-11-30,00000000572183,611290850,HU,0,324563.16,5750.47,0.09374456,74.0
2019-11-30,00000000458466,611290851,CU,0,619270.0499999999,11700.93,0.0640322,62.0
2019-11-30,00000000573974,611290852,CU,4,535259.85,9938.32,0.09395039000000001,62.0
2019-11-30,00000000574745,611290854,HU,0,414435.92,8157.94,0.08130895,62.0
2019-11-30,00000000575193,611290855,CU,0,680193.68,11418.69,0.07381306,74.0
2019-11-30,00000000575356,611290856,CU,0,521258.73,12385.05,0.07507824,50.0
2019-11-30,00000000573608,611290857,CU,0,629963.38,12489.72,0.08385812,62.0
2019-11-30,00000000576377,611290858,CU,0,416115.17,7125.23,0.08137409999999999,74.0
2019-11-30,00000000575075,611290859,HU,0,134607.97,5689.72,0.053300349999999996,26.0
2019-11-30,00000000446361,611290860,HU,0,306464.84,22344.86,0.03775345,14.0
2019-11-30,00000000574485,611290862,CU,0,461033.94,9141.12,0.08385812,62.0
2019-11-30,00000000572731,611290863,CU,0,636833.99,14888.79,0.08724703,51.0
2019-11-30,00000000576441,611290864,HU,0,673030.45,18319.63,0.03804478,39.0
2019-11-30,00000000576094,611290865,HU,0,377666.93000000005,6536.45,0.08882996,75.0
2019-11-30,00000000573994,611290866,HU,0,385206.69,6757.94,0.09374456,75.0
2019-11-30,00000000573862,611290867,HU,0,343861.77999999997,5985.05,0.09047304,75.0
2019-11-30,00000000571958,611290868,HU,0,366719.9,6497.2,0.09374456,74.0
2019-11-30,00000000576550,611290869,HU,0,824179.7,16485.05,1.144e-05,50.0
2019-11-30,00000000571998,611290870,CU,0,445368.69999999995,7556.07,0.07802693,74.0
2019-11-30,00000000572388,611290871,HU,4,491325.81,7793.46,0.09374456,74.0
2019-11-30,00000000572157,611290873,CU,1,659688.52,12613.08,0.07531884,63.0
2019-11-30,00000000574608,611290874,HU,0,340056.61,6048.6,0.09374456,75.0
2019-11-30,00000000574176,611290875,HU,4,513302.74,8946.73,0.09727844,62.0
2019-11-30,00000000572756,611290876,CU,0,482764.97,9805.61,0.09395039000000001,62.0
2019-11-30,00000000575602,611290877,CU,0,243257.15,10917.76,0.07238176,27.0
2019-11-30,00000000576241,611290878,HU,0,801027.16,22405.61,0.03990939,38.0
2019-11-30,00000000418223,611290879,HU,0,976060.9600000001,21539.25,0.04899009000000001,50.0
2019-11-30,00000000576250,611290880,CU,0,623136.76,11310.28,0.10264357,74.0
2019-11-30,00000000574796,611290881,HU,0,418805.29,7480.37,0.09618560000000001,74.0
2019-11-30,00000000573709,611290882,HU,0,359352.3,8582.24,0.08724703,51.0
2019-11-30,00000000573513,611290883,HU,0,383605.31,7530.84,0.07960354,62.0
2019-11-30,00000000572224,611290887,HU,1,442902.03,7795.33,0.09618560000000001,74.0
2019-11-30,00000000574010,611290888,CU,0,489648.39,9963.55,0.09395039000000001,63.0
2019-11-30,00000000573076,611290889,CU,0,448610.27999999997,8191.59,0.10264357,75.0
2019-11-30,00000000573547,611290890,HU,0,399595.76,7094.39,0.09374456,74.0
2019-11-30,00000000571101,611290892,HU,0,352126.0,6645.79,0.0622764,63.0
2019-11-30,00000000574619,611290897,CU,0,476828.91000000003,9085.05,0.06752806,62.0
2019-11-30,00000000573211,611290898,CU,0,344485.99,9065.42,0.0688852266280593,38.0
2019-11-30,00000000575220,611290899,HU,1,440496.05,7479.44,0.08387082,74.0
2019-11-30,00000000572252,611290900,HU,4,396573.8,6454.21,0.09374456,74.0
2019-11-30,00000000576328,611290901,HU,0,402020.17,6939.25,0.08387082,74.0
2019-11-30,00000000064057,611290902,CU,0,524019.46,9553.27,0.10424662,74.0
2019-11-30,00000000576555,611290903,HU,0,386192.37000000005,6402.8,0.06871132,75.0
2019-11-30,00000000569264,611290904,HU,0,337282.01,5762.62,0.08053927,74.0
2019-11-30,00000000189355,611290905,HU,0,406833.73000000004,7341.12,0.05055212,63.0
2019-11-30,00000000576345,611290906,HU,0,964593.13,14898.13,0.04491193,74.0
2019-11-30,00000000576021,611290909,CU,4,503981.66,8871.96,0.09227971,62.0
2019-11-30,00000000575438,611290910,CU,1,448058.67,7963.55,0.10103598,74.0
2019-11-30,00000000576188,611290911,CU,0,192000.96000000002,5053.27,3.515e-05,39.0
2019-11-30,00000000575079,611290912,CU,2,749217.04,14052.34,0.07703638,62.0
2019-11-30,00000000574077,611290913,HU,1,316791.62,6083.18,0.07789332,63.0
2019-11-30,00000000570391,611290914,HU,0,216462.71999999997,5134.58,0.08465692000000001,51.0
2019-11-30,00000000568333,611290916,HU,0,467188.39,13070.09,0.03804478,39.0
2019-11-30,00000000576547,611290918,HU,0,438572.19,12591.59,0.03971036,37.0
2019-11-30,00000000576871,611290919,CU,0,312619.16,6988.79,0.055516249999999996,50.0
2019-11-30,00000000574757,611290920,CU,0,494003.52999999997,9904.67,0.08892483999999999,62.0
2019-11-30,00000000575145,611290921,HU,0,422598.48000000004,7537.38,0.09618560000000001,74.0
2019-11-30,00000000562785,611290923,HU,0,437752.64,10416.82,0.08552132999999999,51.0
2019-11-30,00000000570395,611290924,HU,1,369162.08,7012.15,0.07273323999999999,63.0
2019-11-30,00000000574091,611290925,HU,0,474188.73,9244.86,0.07703638,62.0
2019-11-30,00000000573528,611290926,HU,0,236814.92,9472.9,0.0688852266280593,26.0
2019-11-30,00000000549321,611290928,HU,0,465996.58,13335.51,0.037757399999999997,37.0
2019-11-30,00000000506044,611290929,HU,1,459872.92,8146.73,0.09942382999999999,74.0
2019-11-30,00000000569930,611290930,HU,0,457703.68,7434.58,0.06252205,74.0
2019-11-30,00000000575790,611290932,HU,0,455021.84,8200.93,0.09942382999999999,74.0
2019-11-30,00000000569329,611290933,CU,0,717886.72,14356.07,0.08724056,62.0
2019-11-30,00000000569800,611290934,HU,4,421743.68,6467.29,0.08387082,74.0
2019-11-30,00000000570822,611290935,HU,0,415935.71,8299.07,0.08555167000000001,63.0
2019-11-30,00000000571936,611290936,HU,0,347870.59,8268.22,0.08724703,50.0
2019-11-30,00000000572552,611290937,HU,0,403151.25,7204.67,0.09618560000000001,74.0
2019-11-30,00000000572614,611290938,HU,1,391294.38,7518.69,0.07789332,62.0
2019-11-30,00000000569436,611290939,HU,0,359184.07,8506.54,0.08379146,51.0
2019-11-30,00000000570681,611290940,HU,4,517263.96,8128.97,0.08635605,74.0
2019-11-30,00000000575360,611290941,HU,0,352042.32,7324.3,0.01918935,50.0
2019-11-30,00000000196747,611290942,CU,0,558518.14,9708.41,0.08552889999999999,75.0
2019-11-30,00000000576378,611290943,HU,0,324924.14,5930.84,0.05517156,63.0
2019-11-30,00000000572796,611290944,HU,1,390110.77,7627.1,0.0863967,62.0
2019-11-30,00000000569753,611290945,CU,0,536343.2300000001,12918.69,0.09410875,50.0
2019-11-30,00000000575737,611290946,CU,0,422988.56,7511.21,0.09455943,74.0
2019-11-30,00000000575765,611290947,HU,1,409596.41,6859.81,0.0788657,74.0
2019-11-30,00000000571501,611290948,CU,1,492235.45999999996,8775.7,0.10264357,74.0
2019-11-30,00000000572218,611290950,HU,0,353408.12,6284.11,0.09374456,75.0
2019-11-30,00000000573262,611290951,CU,0,511394.47,10387.85,0.09395039000000001,62.0
2019-11-30,00000000573383,611290952,HU,0,348659.02,6185.98,0.09374456,74.0
2019-11-30,00000000573391,611290953,HU,0,418192.95999999996,7488.79,0.09618560000000001,75.0
2019-11-30,00000000573511,611290954,HU,4,449386.67,8235.51,0.08808328,62.0
2019-11-30,00000000573559,611290955,HU,1,376134.10000000003,6560.75,0.09374456,74.0
2019-11-30,00000000573561,611290956,HU,1,455003.04000000004,7973.83,0.09618560000000001,74.0
2019-11-30,00000000570816,611290957,HU,0,353002.35,6321.5,0.09129274000000001,74.0
2019-11-30,00000000011596,611290958,CU,1,434236.94999999995,8647.66,0.09395039000000001,62.0
2019-11-30,00000000572872,611290959,CU,0,614611.36,10080.37,0.06596974,74.0
2019-11-30,00000000575115,611290960,CU,0,521586.41000000003,10594.39,0.09395039000000001,62.0
2019-11-30,00000000572333,611290961,HU,0,449805.02999999997,9213.08,0.09727844,62.0
2019-11-30,00000000557371,611290963,HU,0,365530.29000000004,10450.47,0.037757399999999997,37.0
2019-11-30,00000000575175,611290964,HU,0,362605.23,6425.23,0.09374456,74.0
2019-11-30,00000000576213,611290965,HU,0,412232.52999999997,8244.86,0.08808328,62.0
2019-11-30,00000000572683,611290966,HU,0,397940.32999999996,7063.55,0.09374456,74.0
2019-11-30,00000000572824,611290967,HU,0,439480.15,7977.57,0.09618560000000001,75.0
2019-11-30,00000000575859,611290968,HU,0,425504.64,7654.21,0.09861602,74.0
2019-11-30,00000000572728,611290969,HU,0,378652.02999999997,7431.78,0.07960354,62.0
2019-11-30,00000000576233,611290971,HU,0,425800.19,7610.28,0.09618560000000001,74.0
2019-11-30,00000000572484,611290972,CU,0,478007.02,9483.18,0.08385812,62.0
2019-11-30,00000000576152,611290973,HU,0,413974.85,7334.58,0.09374456,74.0
2019-11-30,00000000576517,611290974,HU,0,639712.46,12683.18,0.0836885,62.0
2019-11-30,00000000573428,611290976,CU,0,500445.87,9101.87,0.10264357,74.0
2019-11-30,00000000573451,611290977,HU,4,441334.12,8205.61,0.08808328,63.0
2019-11-30,00000000576634,611290978,HU,0,271238.46,6142.06,0.05080929,51.0
2019-11-30,00000000572725,611290979,HU,0,385562.85,6877.57,0.09618560000000001,74.0
2019-11-30,00000000573540,611290980,HU,0,402441.35,6976.64,0.08387082,75.0
2019-11-30,00000000345871,611290981,HU,0,385510.55,6832.71,0.09374456,74.0
2019-11-30,00000000570281,611290982,HU,0,412232.52999999997,8244.86,0.08808328,62.0
2019-11-30,00000000573894,611290983,HU,0,401472.47000000003,7176.64,0.09618560000000001,74.0
2019-11-30,00000000574022,611290984,HU,0,381725.85,6799.07,0.09374456,75.0
2019-11-30,00000000575890,611290986,CU,0,667043.57,13277.57,0.08555167000000001,62.0
2019-11-30,00000000574116,611290987,CU,0,497105.08,8688.79,0.08800656999999999,74.0
2019-11-30,00000000576264,611290989,CU,0,316016.19,9044.86,0.05442581,38.0
2019-11-30,00000000574674,611290990,CU,0,471005.61,9549.53,0.09395039000000001,62.0
2019-11-30,00000000563584,611290991,HU,0,393240.57,6511.21,0.06871132,74.0
2019-11-30,00000000576559,611290992,HU,1,423950.79000000004,8328.97,0.08808328,62.0
2019-11-30,00000000568297,611290993,HU,0,659035.9,18357.94,0.01917458,38.0
2019-11-30,00000000575952,611290994,CU,0,395691.45999999996,11393.46,0.05759667,39.0
2019-11-30,00000000576725,611290995,HU,0,895953.9600000001,16301.87,0.05413035,63.0
2019-11-30,00000000576597,611290996,HU,0,825240.72,18228.97,0.04899009000000001,50.0
2019-11-30,00000000206595,611290997,CU,1,627303.99,11061.68,0.09129274000000001,74.0
2019-11-30,00000000575120,611290998,CU,0,523183.64,10116.82,0.07273323999999999,63.0
2019-11-30,00000000575561,611290999,CU,0,562960.4400000001,10061.68,0.09537311000000001,75.0
2019-11-30,00000000575147,611291000,HU,0,414431.39999999997,8345.79,0.08808328,63.0
2019-11-30,00000000574756,611291001,HU,1,427380.39,7262.62,0.08387082,74.0
2019-11-30,00000000576343,611291002,HU,0,485450.07,8816.82,0.10264357,74.0
2019-11-30,00000000565064,611291003,HU,0,335574.86000000004,9925.23,0.07563042,38.0
2019-11-30,00000000568716,611291004,HU,0,468933.98,8305.61,0.09292849,74.0
2019-11-30,00000000572833,611291005,HU,0,469944.76,11435.51,0.09666524000000001,51.0
2019-11-30,00000000570128,611291006,CU,2,644983.65,11382.24,0.10424662,74.0
2019-11-30,00000000572661,611291007,CU,0,643794.21,11452.34,0.09455943,74.0
2019-11-30,00000000573681,611291008,CU,0,643351.67,11459.81,0.09455943,74.0
2019-11-30,00000000152545,611291010,CU,0,550412.23,16195.33,0.07205425,39.0
2019-11-30,00000000573781,611291011,CU,0,436340.23,8700.0,0.08555167000000001,63.0
2019-11-30,00000000561318,611291012,HU,0,428851.59,7648.6,0.09618560000000001,74.0
2019-11-30,00000000573856,611291013,HU,0,395161.20999999996,7666.36,0.07445821,62.0
2019-11-30,00000000576578,611291014,HU,0,477985.54000000004,13385.05,0.03971036,39.0
2019-11-30,00000000573914,611291015,CU,0,493259.57,8956.07,0.10264357,74.0
2019-11-30,00000000574034,611291016,HU,0,424951.11,9910.28,0.07595442000000001,51.0
2019-11-30,00000000575001,611291017,HU,0,302499.25,5252.34,0.08635605,74.0
2019-11-30,00000000574127,611291018,HU,0,436881.38,8754.21,0.08892483999999999,62.0
2019-11-30,00000000576794,611291019,HU,0,378425.52,10582.24,0.03971036,38.0
2019-11-30,00000000570269,611291020,HU,0,393005.61,7574.77,0.05868551,61.0
2019-11-30,00000000576611,611291021,CU,3,521276.62,8390.65,0.08137409999999999,77.0
2019-11-30,00000000423290,611291023,HU,3,503446.3,8568.22,0.09618560000000001,75.0
2019-11-30,00000000575344,611291024,HU,0,471635.96,8978.5,0.06665604,62.0
2019-11-30,00000000574584,611291025,HU,0,440411.88,7803.74,0.09374456,74.0
2019-11-30,00000000574963,611291026,HU,0,379588.33,6741.12,0.09374456,74.0
2019-11-30,00000000576881,611291027,HU,0,457255.24000000005,12801.87,0.03971036,38.0
2019-11-30,00000000575038,611291028,CU,1,523100.20999999996,9350.47,0.10264357,74.0
2019-11-30,00000000576964,611291029,CU,0,429762.44,13486.92,0.08096688,38.0
2019-11-30,00000000576692,611291030,CU,0,540624.98,10935.51,0.09227971,62.0
2019-11-30,00000000575451,611291031,HU,0,424449.99,12900.93,0.09591106999999999,38.0
2019-11-30,00000000573330,611291032,HU,0,573957.27,12893.46,0.058037229999999995,50.0
2019-11-30,00000000576317,611291033,CU,0,543224.25,9700.93,0.09537311000000001,75.0
2019-11-30,00000000551577,611291034,HU,0,402291.09,11540.19,0.03804478,38.0
2019-11-30,00000000576865,611291035,HU,0,834112.15,16355.14,0.0688852266280593,51.0
2019-11-30,00000000576563,611291036,HU,0,1067682.3399999999,18950.47,0.09374456,74.0
2019-11-30,00000000576535,611291037,CU,0,555693.1499999999,10112.15,0.10264357,74.0
2019-11-30,00000000576529,611291038,HU,0,868043.24,33992.52,0.01723735,26.0
2019-11-30,00000000575799,611291039,CU,1,685230.72,13451.4,0.08724056,63.0
2019-11-30,00000000575828,611291040,HU,2,395355.16000000003,6809.35,0.09618560000000001,74.0
2019-11-30,00000000575795,611291041,HU,4,516469.74,9563.55,0.09727844,62.0
2019-11-30,00000000376654,611291042,CU,0,638702.71,12497.2,0.07703638,63.0
2019-11-30,00000000575728,611291043,CU,0,477264.71,9504.67,0.08555167000000001,62.0
2019-11-30,00000000575726,611291044,HU,0,440580.10000000003,8011.21,0.10184034,75.0
2019-11-30,00000000576741,611291045,HU,0,346777.02999999997,5313.08,0.04135214,75.0
2019-11-30,00000000575574,611291046,CU,4,561929.97,9465.42,0.10264357,74.0
2019-11-30,00000000576810,611291047,CU,0,501632.02999999997,9569.16,0.06752806,62.0
2019-11-30,00000000575427,611291048,HU,0,363966.92000000004,6332.71,0.08635605,74.0
2019-11-30,00000000575101,611291049,HU,0,407682.67,8191.59,0.08808328,63.0
2019-11-30,00000000574934,611291050,CU,0,458555.95,8363.55,0.10424662,74.0
2019-11-30,00000000573724,611291051,HU,0,383668.38,6801.87,0.09374456,74.0
2019-11-30,00000000574123,611291052,HU,0,458958.58999999997,9373.83,0.09561662,63.0
2019-11-30,00000000573409,611291053,HU,0,854664.73,18483.18,0.03798242,51.0
2019-11-30,00000000348161,611291054,HU,0,249341.28,6562.62,1.9949999999999997e-05,38.0
2019-11-30,00000000573485,611291055,HU,0,412832.59,8170.09,0.08300958,62.0
2019-11-30,00000000576316,611291056,CU,0,453955.96,7554.21,0.07109835,74.0
2019-11-30,00000000200985,611291057,CU,0,725955.05,12174.77,0.07381306,74.0
